ucid,oem,model,vid,ic,sid,dvn,pu,pn,km,myear,city,loc,ceid,regplace,owner,cc,bt,insurance,utype,active,did,ip,inp,ft,transmission,reason,p_numeric,pi,vlink,views,ud,it,webp_image,ftc
2937377,Renault,Renault KWID 2015-2019,Renault KWID 2015-2019 AMT,10,C97A4386D32103502DC676611685900A,Renault KWID AMT,4.08 Lakh,3.99-6.47 Lakh,"12,798",2017,Hyderabad,Nanakramguda,0,Hyderabad (reg),1,999,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Automatic,,408000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_147331609756242_1609756262.jpg,/used-car-details/used-Renault-KWID-2015-2019-AMT-cars-Hyderabad_C97A4386D32103502DC676611685900A.htm,284,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_147331609756242_1609756262.webp,0
2941181,Hyundai,Hyundai Grand i10 2013-2016,Hyundai Grand i10 2013-2016 Sportz,12,13B81DB61CAB7401E960A5CBD356EA54,Hyundai Grand i10 Sportz,4.8 Lakh,7.19-7.56 Lakh,"30,000",2016,Hyderabad,LB Nagar,0,Hyderabad (reg),1,1197,Hatchback,No Insurance,Dealer,0,186539,0,0,Petrol,Manual,,480000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150952_1610002893.jpg,/used-car-details/used-Hyundai-Grand-i10-2013-2016-Sportz-cars-Hyderabad_13B81DB61CAB7401E960A5CBD356EA54.htm,58,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150952_1610002893.webp,0
2941759,Maruti,Maruti Ciaz,Maruti Ciaz 1.3 Alpha,11,949A7EC3B44E895E2A39B0D40CBA1058,Maruti Ciaz 1.3 Alpha,9.25 Lakh,,"28,500",2018,Hyderabad,Madhapur,0,Ranga reddy (reg),1,1248,Sedans,No Insurance,Dealer,0,199054,0,0,Diesel,Manual,,925000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151521_1610020747.jpg,/used-car-details/used-Maruti-Ciaz-1.3-Alpha-cars-Hyderabad_949A7EC3B44E895E2A39B0D40CBA1058.htm,18,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151521_1610020747.webp,0
2937421,BMW,BMW 7 Series 2007-2012,BMW 7 Series 740Li Sedan,31,00B399DB1725EDF705A0AAC589ACF390,BMW 7 Series 740Li Sedan,9.25 Lakh,1.65Cr-2.92 Cr,"99,900",2006,Hyderabad,Vidyanagar,0,Hyderabad (reg),1,2979,luxury,No Insurance,Dealer,0,195118,0,0,Petrol,Automatic,,925000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_1_edited_70641609757295_1609757313.jpg,/used-car-details/used-BMW-7-Series-740Li-Sedan-cars-Hyderabad_00B399DB1725EDF705A0AAC589ACF390.htm,471,Jan 05,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_1_edited_70641609757295_1609757313.webp,0
0,Honda,Honda City 2011-2013,Honda City 2011-2013 E,54,C02AD5F5EE50B7B3E56779A942679580,Honda City E,5.75 Lakh,13.50-17.82 Lakh,"60,000",2012,Bangalore,Bangalore Bazaar,0,Bangalore (reg),2,1497,Sedans,No Insurance,Dealer,0,192958,0,0,Petrol,Manual,,575000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2131787_1608034188.jpg,/used-car-details/used-Honda-City-2011-2013-E-cars-Bangalore_C02AD5F5EE50B7B3E56779A942679580.htm,2234,Dec 15,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2131787_1608034188.webp,0
2923471,Hyundai,Hyundai Santa Fe 2009-2013,Hyundai Santa Fe 2009-2013 4X4,12,187A13A8006533554367965A4495AEA2,Hyundai Santa Fe 4X4,7.5 Lakh,,"68,000",2011,Hyderabad,Ammerpet,0,Secunderabad (reg),1,2199,SUV,No Insurance,Dealer,0,167560,0,0,Diesel,Manual,,750000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_img_20201222_124610_2021608730886_1608730901.jpg,/used-car-details/used-Hyundai-Santa-Fe-2009-2013-4X4-cars-Hyderabad_187A13A8006533554367965A4495AEA2.htm,1383,Dec 23,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_img_20201222_124610_2021608730886_1608730901.webp,0
2932670,Honda,Honda BR-V,Honda BR-V i-DTEC S MT,14,E2548AEF09DC54EA1B59FB773B24BDF8,Honda BRV i-DTEC S MT,7.95 Lakh,,"84,732",2017,Hyderabad,Nehrunagar,0,Khammam (reg),1,1498,SUV,No Insurance,Dealer,0,187300,0,0,Diesel,Manual,Not Informed,795000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_01_2161609397546_1609397555.jpeg,/used-car-details/used-Honda-BR-V-i-DTEC-S-MT-cars-Hyderabad_E2548AEF09DC54EA1B59FB773B24BDF8.htm,275,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_01_2161609397546_1609397555.webp,0
2938837,Maruti,Maruti Swift 2018,Maruti Swift 2018 AMT ZDI,11,8E4B73465C7ACD4C6BCD12C9739D03C8,Maruti Swift AMT ZDI,8.25 Lakh,,"20,000",2018,Hyderabad,Jubilee Hills,0,Ranga reddy (reg),1,1248,Hatchback,No Insurance,Dealer,0,194898,0,0,Diesel,Automatic,,825000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2149210_1609836219.jpg,/used-car-details/used-Maruti-Swift-2018-AMT-ZDI-cars-Hyderabad_8E4B73465C7ACD4C6BCD12C9739D03C8.htm,78,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2149210_1609836219.webp,0
2941778,Maruti,Maruti Swift 2018,Maruti Swift 2018 AMT VDI,11,B245A1FFDF45106B1AD78484B29EF814,Maruti Swift AMT VDI,8.22 Lakh,,"15,400",2019,Hyderabad,Madhapur,0,Ranga reddy (reg),1,1248,Hatchback,Comprehensive,Dealer,0,199054,0,0,Diesel,Automatic,,822000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151500_1610020225.jpg,/used-car-details/used-Maruti-Swift-2018-AMT-VDI-cars-Hyderabad_B245A1FFDF45106B1AD78484B29EF814.htm,8,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151500_1610020225.webp,0
2924234,Toyota,Toyota Innova,Toyota Innova 2.5 VX (Diesel) 7 Seater,4,9A19E6364B03F89C217E7FA0F03F608C,Toyota Innova 2.5 VX (Diesel) 7 Seater,9.75 Lakh,,"1,48,533",2014,Hyderabad,Hyderabad,0,Ranga reddy (reg),1,2494,MUV,No Insurance,Dealer,0,207017,0,0,Diesel,Manual,,975000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2139539_1608798651.jpg,/used-car-details/used-Toyota-Innova-2.5-VX-(Diesel)-7-Seater-cars-Hyderabad_9A19E6364B03F89C217E7FA0F03F608C.htm,429,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2139539_1608798651.webp,0
2935351,Mahindra,Mahindra Verito,Mahindra Verito 1.5 D4 BSIV,14,444CA2D1A7D8739FA7B132E789A015A4,Mahindra Verito 1.5 D4 BSIV,3.6 Lakh,,"75,354",2015,Hyderabad,Nehrunagar,0,Hyderabad (reg),1,1461,Sedans,No Insurance,Dealer,0,187300,0,0,Diesel,Manual,,360000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_01_2161609592074_1609592146.jpeg,/used-car-details/used-Mahindra-Verito-1.5-D4-BSIV-cars-Hyderabad_444CA2D1A7D8739FA7B132E789A015A4.htm,206,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_01_2161609592074_1609592146.webp,0
2936940,Maruti,Maruti Alto 800 2016-2019,Maruti Alto 800 2016-2019 LXI,10,50FB579DDAD15D1E14D71E10168ED8BE,Maruti Alto 800 LXI,3.36 Lakh,3.65-4.76 Lakh,"7,204",2018,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,796,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,336000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609742530_1609742540.jpg,/used-car-details/used-Maruti-Alto-800-2016-2019-LXI-cars-Hyderabad_50FB579DDAD15D1E14D71E10168ED8BE.htm,105,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331609742530_1609742540.webp,0
2942048,Maruti,Maruti Alto 800 2016-2019,Maruti Alto 800 2016-2019 LXI,10,5D6C68D0951BF1E0A06192A4CFC43E8C,Maruti Alto 800 LXI,3.29 Lakh,3.65-4.76 Lakh,"18,404",2018,Hyderabad,Nanakramguda,0,Hyderabad (reg),1,796,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,329000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331610036975_1610037011.jpg,/used-car-details/used-Maruti-Alto-800-2016-2019-LXI-cars-Hyderabad_5D6C68D0951BF1E0A06192A4CFC43E8C.htm,6,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331610036975_1610037011.webp,0
2942211,Renault,Renault KWID 2015-2019,Renault KWID 2015-2019 Reloaded AMT 1.0,13,B297BDBB392B0F17E4A6FFFB11FDCFE6,Renault KWID Reloaded AMT 1.0,3.95 Lakh,3.99-6.47 Lakh,"34,000",2017,Hyderabad,Sanjeeva Reddy Nagar,0,Ranga reddy (reg),1,999,Hatchback,Comprehensive,Dealer,0,187128,0,0,Petrol,Automatic,,395000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151873_1610071406.jpg,/used-car-details/used-Renault-KWID-2015-2019-Reloaded-AMT-1.0-cars-Hyderabad_B297BDBB392B0F17E4A6FFFB11FDCFE6.htm,12,Jan 08,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151873_1610071406.webp,0
2937414,Maruti,Maruti Celerio 2014-2017,Maruti Celerio 2014-2017 ZXI,10,55A97377A05CF2742C2C22E278A51F41,Maruti Celerio ZXI,3.82 Lakh,5.22-6.63 Lakh,"64,900",2016,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,998,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,382000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609757709_1609757721.jpg,/used-car-details/used-Maruti-Celerio-2014-2017-ZXI-cars-Hyderabad_55A97377A05CF2742C2C22E278A51F41.htm,55,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331609757709_1609757721.webp,0
2941429,Ford,Ecosport 2015-2021,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,10,BD01C64CC0EFA77FFB801286AB43F9AA,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,6.5 Lakh,10.16-13.72 Lakh,"49,199",2015,Hyderabad,Gandhi Bhawan,0,Hyderabad (reg),1,1498,SUV,No Insurance,Dealer,0,186889,0,0,Diesel,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151165_1610020556.jpg,/used-car-details/used-Ford-Ecosport-2015-2021-1.5-TDCi-Titanium-BSIV-cars-Hyderabad_BD01C64CC0EFA77FFB801286AB43F9AA.htm,64,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151165_1610020556.webp,0
0,Honda,Honda City 2011-2013,Honda City 2011-2013 E,54,C02AD5F5EE50B7B3E56779A942679580,Honda City E,5.75 Lakh,13.50-17.82 Lakh,"60,000",2012,Bangalore,Bangalore Bazaar,0,Bangalore (reg),2,1497,Sedans,No Insurance,Dealer,0,192958,0,0,Petrol,Manual,,575000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2131787_1608034188.jpg,/used-car-details/used-Honda-City-2011-2013-E-cars-Bangalore_C02AD5F5EE50B7B3E56779A942679580.htm,2234,Dec 15,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2131787_1608034188.webp,0
2939315,Maruti,Maruti Swift,Maruti Swift AMT DDiS VDI,15,8FA9CE34801293626AFCB217ECA146DE,Maruti Swift AMT DDiS VDI,7.25 Lakh,,"39,852",2018,Hyderabad,LB Nagar,0,Hyderabad (reg),1,1248,Hatchback,Comprehensive,Dealer,0,209667,0,0,Diesel,Manual,,725000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2149643_1609850497.jpg,/used-car-details/used-Maruti-Swift-AMT-DDiS-VDI-cars-Hyderabad_8FA9CE34801293626AFCB217ECA146DE.htm,79,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2149643_1609850497.webp,0
2933675,Maruti,Maruti Dzire 2017-2020,Maruti Dzire 2017-2020 AMT VXI BS IV,25,E31073C51B5914A3C06B33473242465D,Maruti Swift Dzire AMT VXI BS IV,6.48 Lakh,6.99-10.37 Lakh,"35,200",2017,Hyderabad,Vidyanagar,0,Ranga reddy (reg),1,1197,Sedans,Comprehensive,Dealer,0,195118,0,0,Petrol,Automatic,,648000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_1_70641609486746_1609486758.jpg,/used-car-details/used-Maruti-Dzire-2017-2020-AMT-VXI-BS-IV-cars-Hyderabad_E31073C51B5914A3C06B33473242465D.htm,491,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_1_70641609486746_1609486758.webp,0
2942075,Hyundai,Hyundai Elite i20 2017-2020,Hyundai Elite i20 2017-2020 1.2 Spotz,10,A2C885D40B24F11F34C082A5AF48859E,Hyundai i20 1.2 Spotz,7 Lakh,8.05-13.52 Lakh,"20,773",2018,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,1197,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,700000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331610037633_1610037655.jpg,/used-car-details/used-Hyundai-Elite-i20-2017-2020-1.2-Spotz-cars-Hyderabad_A2C885D40B24F11F34C082A5AF48859E.htm,0,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331610037633_1610037655.webp,0
2937578,Hyundai,Hyundai Elite i20 2014-2015,Hyundai Elite i20 2014-2015 Asta 1.2,10,C8F1C908AA51D55719DCBCCC35C48BF4,Hyundai i20 Asta 1.2,6.5 Lakh,8.05-13.52 Lakh,"28,535",2016,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,1197,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609759940_1609759955.jpg,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Asta-1.2-cars-Hyderabad_C8F1C908AA51D55719DCBCCC35C48BF4.htm,116,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331609759940_1609759955.webp,0
2889153,Hyundai,Hyundai Xcent 2016-2017,Hyundai Xcent 2016-2017 1.2 Kappa S AT,7,C47079EDF5F31E8CBDF4C0690222F9EF,Hyundai Xcent 1.2 Kappa S AT,5.99 Lakh,,"37,000",2018,Hyderabad,Hyderabad,0,Hyderabad (reg),1,1197,Sedans,No Insurance,Dealer,0,202257,0,0,Petrol,Automatic,,599000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2116451_1606457552.jpg,/used-car-details/used-Hyundai-Xcent-2016-2017-1.2-Kappa-S-AT-cars-Hyderabad_C47079EDF5F31E8CBDF4C0690222F9EF.htm,1665,Dec 17,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2116451_1606457552.webp,0
2923471,Hyundai,Hyundai Santa Fe 2009-2013,Hyundai Santa Fe 2009-2013 4X4,12,187A13A8006533554367965A4495AEA2,Hyundai Santa Fe 4X4,7.5 Lakh,,"68,000",2011,Hyderabad,Ammerpet,0,Secunderabad (reg),1,2199,SUV,No Insurance,Dealer,0,167560,0,0,Diesel,Manual,,750000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_img_20201222_124610_2021608730886_1608730901.jpg,/used-car-details/used-Hyundai-Santa-Fe-2009-2013-4X4-cars-Hyderabad_187A13A8006533554367965A4495AEA2.htm,1383,Dec 23,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_img_20201222_124610_2021608730886_1608730901.webp,0
2941429,Ford,Ecosport 2015-2021,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,10,BD01C64CC0EFA77FFB801286AB43F9AA,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,6.5 Lakh,10.16-13.72 Lakh,"49,199",2015,Hyderabad,Gandhi Bhawan,0,Hyderabad (reg),1,1498,Sport Utilities,No Insurance,Dealer,0,186889,0,0,Diesel,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151165_1610020556.jpg,/used-car-details/used-Ford-Ecosport-2015-2021-1.5-TDCi-Titanium-BSIV-cars-Hyderabad_BD01C64CC0EFA77FFB801286AB43F9AA.htm,64,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151165_1610020556.webp,0
2941049,Hyundai,Hyundai Elite i20 2014-2015,Hyundai Elite i20 2014-2015 Sportz 1.2,25,9F4499262A6422309D35C957A56039FB,Hyundai i20 Sportz 1.2,4.95 Lakh,8.05-13.52 Lakh,"37,000",2014,Hyderabad,Vidyanagar,0,Hyderabad (reg),1,1197,Hatchback,Comprehensive,Dealer,0,195118,0,0,Petrol,Manual,,495000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_1_edited_70641609997753_1609997808.jpg,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Sportz-1.2-cars-Hyderabad_9F4499262A6422309D35C957A56039FB.htm,98,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_1_edited_70641609997753_1609997808.webp,0
2916117,Ford,Ford Ecosport 2013-2015,Ford Ecosport 2013-2015 1.5 DV5 MT Titanium,21,8F890D945E449EF3509DE65C741A1CBC,Ford Ecosport 1.5 DV5 MT Titanium,4.85 Lakh,10.16-13.72 Lakh,"70,222",2013,Hyderabad,Hyderabad,0,Anantapur (reg),1,1498,SUV,No Insurance,Dealer,0,207017,0,0,Diesel,Manual,,485000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2133831_1608279834.jpg,/used-car-details/used-Ford-Ecosport-2013-2015-1.5-DV5-MT-Titanium-cars-Hyderabad_8F890D945E449EF3509DE65C741A1CBC.htm,2540,Dec 18,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2133831_1608279834.webp,0
2942137,Hyundai,Hyundai Grand i10 2013-2016,Hyundai Grand i10 2013-2016 Asta,10,165135F4643F2E5FADCA90EED0F5523C,Hyundai Grand i10 Asta,5.6 Lakh,7.19-7.56 Lakh,"21,986",2016,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,1197,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,560000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331610042295_1610042339.jpg,/used-car-details/used-Hyundai-Grand-i10-2013-2016-Asta-cars-Hyderabad_165135F4643F2E5FADCA90EED0F5523C.htm,2,Jan 08,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331610042295_1610042339.webp,0
2919616,Hyundai,Hyundai Grand i10,Hyundai Grand i10 1.2 Kappa Sportz BSIV,10,6C92BBF9C41684973D0F6EB30EEF800A,Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.79 Lakh,7.19-7.56 Lakh,"9,095",2018,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,1197,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,579000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331608464208_1608464355.jpg,/used-car-details/used-Hyundai-Grand-i10-1.2-Kappa-Sportz-BSIV-cars-Hyderabad_6C92BBF9C41684973D0F6EB30EEF800A.htm,548,Dec 20,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_file_1__147331608464208_1608464355.webp,0
2935095,Maruti,Maruti Wagon R 1999-2006,Maruti Wagon R 1999-2006 VXI,10,C25C4CF2F52F890F62A77218E50CD1E0,Maruti Wagon R VXI,3.99 Lakh,5.39-7.12 Lakh,"40,000",2017,Hyderabad,Sanjeeva Reddy Nagar,0,Ranga reddy (reg),1,998,Hatchback,Comprehensive,Dealer,0,187128,0,0,Petrol,Manual,,399000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2146920_1609583780.jpg,/used-car-details/used-Maruti-Wagon-R-1999-2006-VXI-cars-Hyderabad_C25C4CF2F52F890F62A77218E50CD1E0.htm,728,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2146920_1609583780.webp,0
2932673,Maruti,Maruti Dzire 2017-2020,Maruti Dzire 2017-2020 VDI,15,465493D2BFBD584164B3B54E7DC89E43,Maruti Swift Dzire VDI,5.75 Lakh,,"44,842",2015,Hyderabad,Nehrunagar,0,Hyderabad (reg),1,1248,Sedans,No Insurance,Dealer,0,187300,0,0,Diesel,Manual,,575000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_01_2161609398022_1609398032.jpeg,/used-car-details/used-Maruti-Dzire-2017-2020-VDI-cars-Hyderabad_465493D2BFBD584164B3B54E7DC89E43.htm,290,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_01_2161609398022_1609398032.webp,0
2925762,Hyundai,Hyundai i20 2009-2011,Hyundai i20 2009-2011 Asta 1.4 CRDi (Diesel),7,BF9F58544899D994AB3FA05C472C26E8,Hyundai i20 Asta 1.4 CRDi (Diesel),7.85 Lakh,9.66-12.90 Lakh,"26,830",2018,Hyderabad,Madhapur,0,Ranga reddy (reg),1,1396,Hatchback,No Insurance,Dealer,0,199054,0,0,Diesel,Manual,Not Informed,785000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2140601_1608892498.jpg,/used-car-details/used-Hyundai-i20-2009-2011-Asta-1.4-CRDi-(Diesel)-cars-Hyderabad_BF9F58544899D994AB3FA05C472C26E8.htm,403,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2140601_1608892498.webp,0
2819394,Maruti,Maruti Swift,Maruti Swift ZDI,17,68305C8F5532CE6758150678F08A0E6C,Maruti Swift ZDI,7.9 Lakh,,"25,000",2018,Hyderabad,Madhapur,0,Hyderabad (reg),1,1248,Hatchback,Comprehensive,Dealer,0,216627,0,36,Diesel,Manual,Not Informed,790000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2073270_1601185231.jpg,/used-car-details/used-Maruti-Swift-ZDI-cars-Hyderabad_68305C8F5532CE6758150678F08A0E6C.htm,1120,Dec 17,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2073270_1601185231.webp,0
2935322,Ford,Ecosport 2015-2021,Ford Ecosport 2015-2021 1.5 TDCi Titanium Plus BSIV,9,4BAD284A72865E6EFD669E44B6952122,Ford Ecosport 2015-2021 1.5 TDCi Titanium Plus BSIV,6.5 Lakh,10.16-13.72 Lakh,"73,000",2015,Hyderabad,LB Nagar,0,Ranga reddy (reg),1,1498,SUV,No Insurance,Dealer,0,186539,0,0,Diesel,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2147123_1609591321.jpg,/used-car-details/used-Ford-Ecosport-2015-2021-1.5-TDCi-Titanium-Plus-BSIV-cars-Hyderabad_4BAD284A72865E6EFD669E44B6952122.htm,194,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2147123_1609591321.webp,0
2941074,Hyundai,Hyundai Verna 2015-2016,Hyundai Verna 2015-2016 1.6 CRDi AT SX,15,9334D2CFB875251CAAD3845379B88E5A,Hyundai Verna 1.6 CRDi AT SX,7.2 Lakh,12.88-18.13 Lakh,"85,000",2016,Hyderabad,LB Nagar,0,Suryapet (reg),1,1582,Sedans,No Insurance,Dealer,0,186539,0,0,Diesel,Automatic,,720000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150865_1610025582.jpg,/used-car-details/used-Hyundai-Verna-2015-2016-1.6-CRDi-AT-SX-cars-Hyderabad_9334D2CFB875251CAAD3845379B88E5A.htm,4,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150865_1610025582.webp,0
2941917,Renault,Renault KWID 2015-2019,Renault KWID 2015-2019 RXT,10,BFF496674B1E5FE7C490E12D9F724166,Renault KWID RXT,3.8 Lakh,3.99-6.47 Lakh,"7,471",2018,Hyderabad,Nanakramguda,0,Hyderabad (reg),1,799,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,380000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331610026950_1610026968.jpg,/used-car-details/used-Renault-KWID-2015-2019-RXT-cars-Hyderabad_BFF496674B1E5FE7C490E12D9F724166.htm,29,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331610026950_1610026968.webp,0
2937377,Renault,Renault KWID 2015-2019,Renault KWID 2015-2019 AMT,10,C97A4386D32103502DC676611685900A,Renault KWID AMT,4.08 Lakh,3.99-6.47 Lakh,"12,798",2017,Hyderabad,Nanakramguda,0,Hyderabad (reg),1,999,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Automatic,,408000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_147331609756242_1609756262.jpg,/used-car-details/used-Renault-KWID-2015-2019-AMT-cars-Hyderabad_C97A4386D32103502DC676611685900A.htm,284,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_147331609756242_1609756262.webp,0
2935095,Maruti,Maruti Wagon R 1999-2006,Maruti Wagon R 1999-2006 VXI,10,C25C4CF2F52F890F62A77218E50CD1E0,Maruti Wagon R VXI,3.99 Lakh,5.39-7.12 Lakh,"40,000",2017,Hyderabad,Sanjeeva Reddy Nagar,0,Ranga reddy (reg),1,998,Hatchback,Comprehensive,Dealer,0,187128,0,0,Petrol,Manual,,399000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2146920_1609583780.jpg,/used-car-details/used-Maruti-Wagon-R-1999-2006-VXI-cars-Hyderabad_C25C4CF2F52F890F62A77218E50CD1E0.htm,728,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2146920_1609583780.webp,0
2937188,Maruti,Maruti Ritz,Maruti Ritz LDi,16,38C39CC9652CAA07B11FC22DF04D04F4,Maruti Ritz LDi,3.85 Lakh,,"75,000",2016,Hyderabad,LB Nagar,0,Mahbubnagar (reg),1,1248,Hatchback,No Insurance,Dealer,0,201836,0,1,Diesel,Manual,Not Informed,385000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148097_1609748944.jpg,/used-car-details/used-Maruti-Ritz-LDi-cars-Hyderabad_38C39CC9652CAA07B11FC22DF04D04F4.htm,221,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148097_1609748944.webp,0
